浙D 01C40,Jinhua,Zhejiang,Charlie,BYD,2020,2022-07-14,Good
浙J 0LF12,Taizhou,Zhejiang,Smart Cookie,BYD,2020,2022-09-24,Good
浙F SC682,Zhoushan,Zhejiang,Edwin,Ford,2008,2021-12-06,Good
浙J J9RD0,Hangzhou,Zhejiang,Mark,Bentley,2011,2021-12-25,Good
苏B N9108,Nanjing,Jiangsu,Leo,Haval,2011,2022-09-28,Good
浙D 48Q49,Jinhua,Zhejiang,Tim,Haval,2008,2020-11-19,Good
浙F 0DD04,Zhoushan,Zhejiang,Mark,Xpeng,2020,2022-05-01,Impounded
辽L 18U4Y,Shenyang,Liaoning,Thomas,GAC,2005,2022-03-30,Good
浙A Z9N63,Wenzhou,Zhejiang,Aaron,Chery,2020,2022-09-03,Good
浙B V0024,Taizhou,Zhejiang,Armen,Lamborghini,2016,2022-05-21,Good
浙J E32F2,Jinhua,Zhejiang,George,Bentley,2011,2016-06-21,Good
浙J L9XJ9,Zhoushan,Zhejiang,Evelyn,Geely,2005,2022-01-16,Good
浙L CN955,Zhoushan,Zhejiang,Tim,Toyota,2022,2022-04-08,Good
浙F 2VFR3,Jinhua,Zhejiang,Leo,Great Wall,2017,2022-03-01,Good
浙J 5166X,Zhoushan,Zhejiang,Nigel,BMW,2015,2017-03-21,Good
浙J 3JNN6,Lishui,Zhejiang,Mark,Mercedes Benz,2009,2020-07-25,Good
浙F H925D,Jiaxing,Zhejiang,Armen,Toyota,2006,2022-08-04,Good
浙L G6575,Huzhou,Zhejiang,Leo,Lamborghini,2017,2021-12-25,Wanted
浙B 78P47,Ningbo,Zhejiang,Jony,SAIC Volkwagen,2013,2022-02-27,Good
浙L RD95J,Wenzhou,Zhejiang,Thomas,Nio,2006,2019-09-05,Good
沪J 7VHP1,Shanghai,Shanghai,Edwin,Ford,2021,2019-09-19,Good
浙K 184T2,Jiaxing,Zhejiang,Armen,Xpeng,2019,2022-05-26,Good
浙H 7801U,Jiaxing,Zhejiang,Tony,Xpeng,2008,2022-04-04,Good
浙A 426XL,Huzhou,Zhejiang,Edwin,Bentley,2014,2022-05-13,Good
浙F 9BVZ6,Hangzhou,Zhejiang,Evelyn,Chang'an,2020,2021-12-05,Good
京F V50ZA,Beijing,Beijing,Thomas,Aston Martin,2008,2022-05-28,Good
浙J J49D3,Taizhou,Zhejiang,Evelyn,SAIC Volkwagen,2019,2022-05-16,Good
浙D E96T5,Zhoushan,Zhejiang,Nigel,Ford,2014,2022-07-11,Good
浙F 3Z75K,Taizhou,Zhejiang,Leo,Haval,2016,2022-02-28,Good
浙E Z687Z,Zhoushan,Zhejiang,Edwin,Chang'an,2008,2022-05-11,Good
浙F F9N3S,Hangzhou,Zhejiang,Derek,GAC,2017,2022-09-08,Impounded
赣A T3Y0F,Nanchang,Jiangxi,Nigel,Aston Martin,2019,2016-11-03,Impounded
浙A 76FZX,Jinhua,Zhejiang,Edwin,Great Wall,2009,2022-01-12,Good
浙E 66Z5B,Zhoushan,Zhejiang,Armen,Chery,2021,2021-12-06,Good
浙H 61JH5,Ningbo,Zhejiang,Evelyn,Li Auto,2014,2022-03-21,Good
浙K 13S30,Quzhou,Zhejiang,Jony,Honda,2011,2022-10-01,Wanted
浙B TX8FJ,Huzhou,Zhejiang,Evelyn,Chery,2016,2022-05-20,Good
浙E F6T14,Lishui,Zhejiang,Leo,Nio,2011,2021-12-28,Good
浙J TYA43,Wenzhou,Zhejiang,Jony,Great Wall,2016,2022-01-13,Good
浙H 44FLF,Jinhua,Zhejiang,Jony,Aston Martin,2014,2022-08-30,Good
浙G 7K075,Jinhua,Zhejiang,Derek,Haval,2017,2022-01-15,Good
浙L HY306,Zhoushan,Zhejiang,Mark,Tesla,2013,2021-12-21,Wanted
浙E ST74L,Ningbo,Zhejiang,Thomas,Rolls Royce,2015,2022-06-11,Good
浙E 658LL,Lishui,Zhejiang,Charlie,GAC,2009,2022-03-05,Good
蒙B U8303,Hohhot,Inner Mongolia,Nigel,Chang'an,2017,2018-06-07,Good
浙E 72J7K,Jinhua,Zhejiang,George,Xpeng,2018,2022-04-08,Good
浙L Y007C,Lishui,Zhejiang,Tony,SAIC Volkwagen,2013,2022-04-27,Good
浙J 715K7,Wenzhou,Zhejiang,George,Tesla,2009,2022-01-15,Good
浙J LUFXJ,Jiaxing,Zhejiang,Aaron,Great Wall,2021,2020-09-30,Good
浙J 7X10V,Jinhua,Zhejiang,Jony,Lamborghini,2007,2022-04-30,Good
浙F 845TD,Wenzhou,Zhejiang,Evelyn,Aston Martin,2008,2022-03-04,Good
浙F 5VTRJ,Zhoushan,Zhejiang,Leo,Xpeng,2012,2020-04-11,Written Off
浙J 3NLF6,Lishui,Zhejiang,Derek,Rolls Royce,2011,2022-05-24,Stolen
黑F YZZJT,Harbin,Heilongjiang,Jony,Toyota,2013,2019-07-14,Good
浙C E489Z,Jiaxing,Zhejiang,Evelyn,Rolls Royce,2017,2022-02-28,Good
浙G 6V164,Taizhou,Zhejiang,Thomas,Ford,2006,2022-01-24,Impounded
浙A 26HZ7,Jinhua,Zhejiang,Jony,Lamborghini,2015,2021-12-23,Good
浙J 6ZN1Y,Huzhou,Zhejiang,Tony,BYD,2008,2022-09-07,Good
浙F 057X6,Jinhua,Zhejiang,Tim,Haval,2018,2018-03-01,Good
浙J 5RK6F,Huzhou,Zhejiang,Edwin,GAC,2012,2022-06-06,Good
琼F K8R51,Haikou,Hainan,Smart Cookie,Geely,2016,2022-02-23,Good
浙H 48485,Wenzhou,Zhejiang,Jony,BYD,2006,2022-04-01,Good
浙J D2ZR5,Hangzhou,Zhejiang,Tony,BYD,2005,2022-07-30,Written Off
浙L 7AY0L,Jiaxing,Zhejiang,Jony,SAIC Volkwagen,2015,2022-03-31,Good
浙E 6847C,Quzhou,Zhejiang,Edwin,Rolls Royce,2007,2022-06-20,Impounded
浙F 1KX59,Quzhou,Zhejiang,Derek,Chang'an,2008,2022-08-13,Good
浙J 56W64,Wenzhou,Zhejiang,Leo,Bentley,2011,2021-12-01,Good
浙F SK604,Jinhua,Zhejiang,Thomas,GAC,2013,2022-09-23,Good
浙F 8ZS8N,Zhoushan,Zhejiang,Mark,Bentley,2005,2022-06-16,Good
浙J 9K87H,Quzhou,Zhejiang,Evelyn,Great Wall,2020,2017-07-17,Good
浙J 6CTR4,Huzhou,Zhejiang,Leo,Nio,2015,2021-12-18,Good
浙L AS6J7,Zhoushan,Zhejiang,Mark,Audi,2019,2022-01-17,Good
浙J 01FZN,Ningbo,Zhejiang,Aaron,Haval,2011,2022-08-14,Good
浙L F7A4F,Lishui,Zhejiang,Tony,Nio,2019,2017-05-18,Good
浙J 7Y548,Ningbo,Zhejiang,Edwin,Audi,2019,2019-02-13,Good
浙J ALY0T,Hangzhou,Zhejiang,Edwin,Aston Martin,2015,2022-01-19,Impounded
浙G 9C281,Huzhou,Zhejiang,Tim,Lamborghini,2019,2022-05-11,Stolen
浙E 63D40,Wenzhou,Zhejiang,George,Xpeng,2013,2022-09-04,Good
苏L 8FF3G,Nanjing,Jiangsu,Nigel,Aston Martin,2017,2015-12-20,Impounded
浙J L18XQ,Zhoushan,Zhejiang,Aaron,Great Wall,2015,2022-03-15,Good
新H Y454X,Urumqi,Xinjiang,Evelyn,GAC,2015,2016-11-26,Good
浙H Y50S5,Wenzhou,Zhejiang,Charlie,Lamborghini,2008,2022-10-02,Written Off
浙F G2Y72,Hangzhou,Zhejiang,Thomas,Xpeng,2012,2022-10-01,Good
晋E S9K82,Taiyuan,Shanxi,Aaron,Buick,2021,2022-02-27,Good
津J 475RX,Tianjin,Tianjin,Edwin,BMW,2013,2016-03-08,Wanted
浙C P1V63,Huzhou,Zhejiang,Tony,Audi,2005,2018-02-12,Good
浙G ZTT43,Ningbo,Zhejiang,Smart Cookie,Buick,2012,2022-08-12,Good
浙G 3L6X2,Huzhou,Zhejiang,Thomas,GAC,2022,2022-06-26,Good
浙J 2J74D,Jiaxing,Zhejiang,Mark,SAIC Volkwagen,2013,2022-02-24,Good
浙H E2784,Huzhou,Zhejiang,Simon,Chang'an,2006,2021-12-24,Good
浙D 1J6F3,Jinhua,Zhejiang,Tony,SAIC Volkwagen,2009,2022-06-08,Good
浙L 3XJAT,Lishui,Zhejiang,Charlie,Geely,2016,2022-05-01,Good
浙B 9SJ12,Jiaxing,Zhejiang,Charlie,Bentley,2010,2022-05-09,Good
浙F K0Y76,Quzhou,Zhejiang,Leo,Honda,2021,2016-06-22,Good
浙E 17R94,Ningbo,Zhejiang,Thomas,GAC,2012,2022-01-09,Good
浙F BLF53,Ningbo,Zhejiang,Thomas,Aston Martin,2011,2022-09-03,Good
浙E T531Z,Quzhou,Zhejiang,Smart Cookie,Li Auto,2018,2018-10-16,Good
浙B 4A718,Zhoushan,Zhejiang,Armen,BYD,2022,2022-09-07,Good
浙L LZ3E3,Hangzhou,Zhejiang,Tim,Honda,2019,2017-02-18,Good
浙K T527B,Wenzhou,Zhejiang,Aaron,Bentley,2016,2020-03-03,Good
浙B 86F07,Quzhou,Zhejiang,Leo,Chang'an,2005,2022-07-08,Good
浙K 2U47Z,Lishui,Zhejiang,George,Great Wall,2013,2021-12-01,Good
浙F EF5N6,Jiaxing,Zhejiang,Thomas,Rolls Royce,2006,2019-12-02,Good
浙L 429U2,Lishui,Zhejiang,Smart Cookie,Toyota,2005,2022-03-23,Good
浙B 63Y0L,Huzhou,Zhejiang,Charlie,Audi,2005,2022-07-16,Impounded
浙E U069J,Huzhou,Zhejiang,Mark,Chang'an,2021,2022-08-20,Good
湘H 99F5B,Changsha,Hunan,George,Aston Martin,2022,2022-01-06,Good
浙E TSJ0V,Ningbo,Zhejiang,Evelyn,BYD,2008,2022-06-04,Good
浙L T62DT,Wenzhou,Zhejiang,Tony,Toyota,2014,2022-03-16,Written Off
琼G 55Y96,Haikou,Hainan,Edwin,Honda,2015,2022-04-14,Good
浙C 2U05J,Jinhua,Zhejiang,Simon,Geely,2008,2022-05-12,Good
浙L 21N2R,Lishui,Zhejiang,Mark,Xpeng,2020,2021-12-31,Good
浙A 6KT1J,Ningbo,Zhejiang,Smart Cookie,Chang'an,2006,2022-09-07,Good
浙J CQ769,Taizhou,Zhejiang,Tony,Haval,2019,2022-07-14,Stolen
浙K F52E1,Zhoushan,Zhejiang,Derek,Tesla,2020,2021-07-05,Good
浙H LZ8V7,Wenzhou,Zhejiang,Simon,Chery,2015,2022-05-28,Good
浙L 6V6S5,Taizhou,Zhejiang,Armen,Geely,2009,2020-03-18,Good
豫E 25JYR,Zhengzhou,Henan,Aaron,Li Auto,2011,2022-03-05,Good
浙D 3ZZ2V,Hangzhou,Zhejiang,Aaron,Toyota,2014,2021-07-07,Good
浙D 82T4J,Jinhua,Zhejiang,Jony,BYD,2007,2022-09-20,Good
桂E V6J5F,Nanning,Guangxi,Edwin,Haval,2005,2022-09-02,Impounded
浙L 3V7HZ,Jiaxing,Zhejiang,Tim,Tesla,2018,2022-08-21,Good
甘B Z0V04,Lanzhou,Gansu,Smart Cookie,SAIC Volkwagen,2021,2022-10-01,Good
浙L F776N,Ningbo,Zhejiang,Tim,Honda,2009,2017-03-07,Good
川G 4724N,Chengdu,Sichuan,Jony,Bentley,2014,2022-02-19,Good
浙H 0P4T3,Huzhou,Zhejiang,Edwin,Honda,2021,2022-03-18,Good
粤B 5KJ82,Guangzhou,Guangdong,Armen,Xpeng,2013,2022-04-24,Good
浙J G9965,Wenzhou,Zhejiang,Leo,Great Wall,2007,2021-12-11,Good
新D 8TJEL,Urumqi,Xinjiang,Armen,Ford,2005,2022-07-08,Good
浙J 1V9Z5,Lishui,Zhejiang,Armen,Toyota,2006,2015-12-10,Good
浙J R35S4,Ningbo,Zhejiang,Tony,Bentley,2018,2022-02-11,Good
浙C 2521E,Wenzhou,Zhejiang,Aaron,Buick,2014,2022-06-08,Good
浙E T94TJ,Quzhou,Zhejiang,Tim,Honda,2005,2018-05-24,Good
浙F 93P3T,Huzhou,Zhejiang,Mark,Chang'an,2018,2022-01-22,Good
浙F Y31D0,Ningbo,Zhejiang,Thomas,Ford,2018,2022-06-02,Good
浙B 90PX6,Lishui,Zhejiang,Simon,Great Wall,2022,2022-06-11,Good
浙L J3S4T,Huzhou,Zhejiang,Leo,Chery,2012,2022-09-16,Good
浙H 774JL,Hangzhou,Zhejiang,Charlie,GAC,2005,2022-05-20,Good
鄂F XR3F6,Wuhan,Hubei,Tony,Rolls Royce,2012,2021-12-08,Good
浙K 9J8PZ,Zhoushan,Zhejiang,Tony,Buick,2020,2019-07-12,Good
浙K 20H03,Jinhua,Zhejiang,Mark,Buick,2016,2022-02-12,Impounded
浙H 1320T,Lishui,Zhejiang,Tony,Rolls Royce,2005,2022-06-02,Written Off
浙J 1R5C0,Huzhou,Zhejiang,Nigel,Rolls Royce,2011,2022-08-25,Good
浙F FA99J,Wenzhou,Zhejiang,Simon,Mercedes Benz,2014,2022-06-08,Good
京A 61HJL,Beijing,Beijing,Tim,Lamborghini,2013,2022-04-01,Impounded
浙J UTFE5,Wenzhou,Zhejiang,Tim,Audi,2020,2022-04-06,Good
晋D 03Y3E,Taiyuan,Shanxi,Tony,Chang'an,2022,2022-07-04,Good
晋J 3B5Y4,Taiyuan,Shanxi,Simon,Lamborghini,2021,2022-01-13,Good
浙L LR1F2,Zhoushan,Zhejiang,Nigel,Toyota,2020,2022-05-11,Good
浙B ZTZ6J,Hangzhou,Zhejiang,Evelyn,Aston Martin,2017,2022-08-18,Good
苏D 7562Z,Nanjing,Jiangsu,Evelyn,SAIC Volkwagen,2015,2022-01-18,Good
川J 4YT37,Chengdu,Sichuan,Leo,BYD,2009,2017-10-21,Wanted
浙L CJZP7,Quzhou,Zhejiang,Armen,Li Auto,2019,2022-01-13,Good
浙H KJT86,Hangzhou,Zhejiang,Thomas,Chang'an,2005,2022-05-10,Good
浙J NFY05,Wenzhou,Zhejiang,Edwin,Ford,2011,2022-03-20,Good
渝L 7S41S,Chongqing,Chongqing,Thomas,Chang'an,2019,2022-02-20,Good
浙E 08PN3,Huzhou,Zhejiang,Aaron,Nio,2019,2020-07-25,Good
浙J C6BJ4,Quzhou,Zhejiang,Armen,Aston Martin,2008,2016-10-18,Good
浙F 5UE53,Jiaxing,Zhejiang,Leo,Mercedes Benz,2010,2022-05-01,Good
浙K H1J4J,Wenzhou,Zhejiang,George,Great Wall,2007,2016-05-30,Good
闽F 1135U,Fuzhou,Fujian,Armen,Toyota,2020,2022-09-16,Good
晋E 7YK88,Taiyuan,Shanxi,Charlie,Chang'an,2007,2021-05-18,Good
浙J XHF2Z,Huzhou,Zhejiang,Smart Cookie,GAC,2016,2020-06-30,Good
浙B P522P,Ningbo,Zhejiang,Smart Cookie,Li Auto,2016,2022-03-20,Good
云A V786L,Kunming,Yunnan,Evelyn,Lamborghini,2010,2022-03-21,Good
浙E 273TL,Huzhou,Zhejiang,Edwin,Toyota,2018,2017-11-03,Good
甘L 52G99,Lanzhou,Gansu,Evelyn,SAIC Volkwagen,2021,2022-09-14,Good
浙A 9J35L,Huzhou,Zhejiang,Mark,Lamborghini,2016,2022-01-02,Good
浙J 17GF7,Jinhua,Zhejiang,Leo,Honda,2005,2022-02-25,Good
浙A JJL0R,Ningbo,Zhejiang,Jony,Mercedes Benz,2011,2022-07-30,Good
津E TD9L2,Tianjin,Tianjin,Aaron,Ford,2013,2022-01-29,Good
浙H Y6T90,Huzhou,Zhejiang,Nigel,BMW,2011,2022-02-16,Written Off
粤E BJ7X9,Guangzhou,Guangdong,Tim,Honda,2008,2021-12-20,Wanted
云C 2T48U,Kunming,Yunnan,Smart Cookie,Chery,2021,2022-05-18,Good
浙L YT10K,Quzhou,Zhejiang,Jony,Lamborghini,2005,2022-06-16,Good
鄂E 1D377,Wuhan,Hubei,Tony,Xpeng,2012,2022-06-10,Good
浙L Y6660,Quzhou,Zhejiang,Tony,BMW,2006,2022-07-10,Good
浙H 0JF8S,Zhoushan,Zhejiang,George,Li Auto,2011,2022-03-21,Good
浙K 2U989,Hangzhou,Zhejiang,Tim,Lamborghini,2017,2022-04-20,Stolen
甘F T32FA,Lanzhou,Gansu,George,Aston Martin,2014,2021-06-24,Written Off
浙J 8T5X5,Lishui,Zhejiang,Charlie,Great Wall,2009,2022-09-13,Wanted
浙G 48J3X,Jinhua,Zhejiang,Simon,Toyota,2018,2022-08-18,Good
浙F 78ZGL,Quzhou,Zhejiang,Tim,Audi,2020,2022-01-27,Wanted
浙F X80EX,Jiaxing,Zhejiang,Simon,Toyota,2016,2022-03-15,Good
浙H Z3Z02,Huzhou,Zhejiang,Edwin,Lamborghini,2014,2022-01-19,Good
浙J Y90XR,Ningbo,Zhejiang,Thomas,Honda,2009,2019-07-21,Stolen
浙E T07T1,Zhoushan,Zhejiang,Smart Cookie,Tesla,2019,2022-09-02,Wanted
浙B 0SP89,Taizhou,Zhejiang,Smart Cookie,GAC,2006,2022-01-10,Good
浙G 02JE3,Ningbo,Zhejiang,Leo,Ford,2021,2022-01-28,Good
浙J Q9K24,Zhoushan,Zhejiang,Simon,GAC,2020,2018-04-06,Stolen
浙J 3UJS4,Hangzhou,Zhejiang,Evelyn,Nio,2007,2022-06-28,Good
浙F F90HJ,Jinhua,Zhejiang,Smart Cookie,GAC,2010,2020-07-22,Good
贵F XF07F,Guiyang,Guizhou,Thomas,Tesla,2005,2022-07-26,Good
浙F L4E0A,Wenzhou,Zhejiang,Smart Cookie,SAIC Volkwagen,2014,2022-05-12,Good
京L V3T6P,Beijing,Beijing,Nigel,Toyota,2018,2022-07-07,Stolen
浙A Y66SJ,Quzhou,Zhejiang,Nigel,Bentley,2016,2021-12-16,Good
浙J 4867Z,Quzhou,Zhejiang,Simon,Nio,2018,2020-09-22,Good
浙J N3T5T,Ningbo,Zhejiang,Armen,Ford,2018,2021-12-20,Good
川L 8D2EF,Chengdu,Sichuan,Jony,Nio,2011,2022-08-08,Good
浙J Z2FEB,Wenzhou,Zhejiang,Aaron,Li Auto,2018,2022-06-20,Good
浙H 3X16L,Quzhou,Zhejiang,Smart Cookie,Honda,2012,2018-06-08,Good
浙A 969PV,Zhoushan,Zhejiang,Edwin,Nio,2008,2022-07-06,Good
浙J 0XEA6,Taizhou,Zhejiang,Derek,Chang'an,2007,2022-04-29,Good
浙J JGJ9C,Zhoushan,Zhejiang,Thomas,Ford,2010,2022-07-16,Good
冀F Z74G9,Shijiazhuang,Hebei,Thomas,Mercedes Benz,2021,2022-06-28,Good
鄂E 30JSD,Wuhan,Hubei,Nigel,Nio,2017,2022-07-05,Good
浙F F61S9,Huzhou,Zhejiang,Charlie,Lamborghini,2015,2022-04-24,Good
浙J SP34A,Lishui,Zhejiang,Nigel,Geely,2006,2020-04-15,Good
浙F Q4V35,Huzhou,Zhejiang,Derek,Aston Martin,2016,2022-07-23,Good
浙E 53SC5,Jinhua,Zhejiang,Aaron,Rolls Royce,2018,2022-06-21,Good
浙A 6Q415,Wenzhou,Zhejiang,Evelyn,Xpeng,2016,2022-09-13,Good
陕G V9598,Xi'an,Shaanxi,Armen,Chang'an,2012,2022-07-25,Good
浙L AT4LZ,Huzhou,Zhejiang,Nigel,Mercedes Benz,2014,2022-02-27,Good
豫C LZ95T,Zhengzhou,Henan,Leo,Tesla,2007,2022-09-04,Good
浙L 3P9JD,Hangzhou,Zhejiang,Tony,BMW,2018,2022-09-17,Good
冀J JY5TT,Shijiazhuang,Hebei,Leo,Mercedes Benz,2018,2022-06-11,Good
浙J 3ZP17,Jinhua,Zhejiang,Mark,Chery,2016,2021-12-02,Stolen
浙J 9G1H3,Lishui,Zhejiang,Smart Cookie,Rolls Royce,2017,2022-04-13,Good
浙D X389E,Taizhou,Zhejiang,George,Chang'an,2019,2022-08-08,Good
浙D 1A9FJ,Jiaxing,Zhejiang,Evelyn,Audi,2021,2017-12-18,Good
皖K A68T7,Hefei,Anhui,Thomas,Lamborghini,2016,2022-01-31,Good
浙E 554AE,Ningbo,Zhejiang,Thomas,Ford,2006,2022-08-01,Good
浙B 43TEL,Wenzhou,Zhejiang,Tony,Great Wall,2015,2022-09-28,Good
浙L 7EF35,Lishui,Zhejiang,George,Bentley,2016,2022-03-19,Good
浙J Y6A02,Lishui,Zhejiang,Leo,Chery,2022,2022-02-17,Good
浙K 737VP,Zhoushan,Zhejiang,Aaron,Great Wall,2013,2022-09-07,Good
浙G LJ1ZZ,Hangzhou,Zhejiang,Charlie,Nio,2005,2021-12-30,Good
浙E LVLJ1,Huzhou,Zhejiang,Charlie,Lamborghini,2022,2022-06-08,Good
浙J 150DG,Lishui,Zhejiang,Edwin,Geely,2007,2022-04-17,Good
浙J 8ZYZH,Taizhou,Zhejiang,George,Aston Martin,2019,2022-02-07,Good
津F 0T9EN,Tianjin,Tianjin,Thomas,Tesla,2016,2022-07-03,Good
浙D J5TJL,Zhoushan,Zhejiang,George,Chery,2019,2022-04-16,Good
浙F 2FFF4,Jinhua,Zhejiang,Aaron,Haval,2016,2022-01-05,Good
浙H 11B07,Lishui,Zhejiang,Nigel,Geely,2005,2021-06-10,Good
浙F 9G930,Lishui,Zhejiang,Edwin,BYD,2007,2022-01-19,Good
浙H 38Z7Y,Taizhou,Zhejiang,Mark,Audi,2018,2022-04-08,Good
浙E 26UJ5,Huzhou,Zhejiang,Tim,Toyota,2005,2022-02-02,Impounded
浙L B4419,Quzhou,Zhejiang,Evelyn,Ford,2016,2022-01-11,Good
浙F T34TX,Lishui,Zhejiang,Mark,BMW,2018,2022-08-07,Written Off
浙J A3JLH,Hangzhou,Zhejiang,Leo,Toyota,2016,2022-09-26,Good
浙C 2C797,Jiaxing,Zhejiang,Nigel,Haval,2006,2022-05-08,Stolen
浙E 2T2Y9,Jiaxing,Zhejiang,Jony,BMW,2021,2018-01-13,Good
浙E 678KZ,Huzhou,Zhejiang,Derek,BYD,2018,2022-09-11,Good
浙H 24L0X,Quzhou,Zhejiang,Simon,Audi,2022,2022-06-23,Good
浙J 10U1B,Quzhou,Zhejiang,Simon,Great Wall,2021,2022-04-17,Good
浙J 3ZQ90,Wenzhou,Zhejiang,Mark,Tesla,2008,2022-03-27,Good
浙H SZ083,Jinhua,Zhejiang,Thomas,Li Auto,2013,2022-04-24,Written Off
浙J S439E,Wenzhou,Zhejiang,Charlie,SAIC Volkwagen,2007,2021-12-19,Good
藏E 2Q7Z7,Lhasa,Tibet,Nigel,Great Wall,2012,2022-01-05,Good
浙F XT2V1,Taizhou,Zhejiang,Armen,Ford,2019,2022-04-28,Wanted
苏H 6LF5E,Nanjing,Jiangsu,Charlie,Chang'an,2006,2022-06-30,Good
浙K N021J,Lishui,Zhejiang,Armen,Honda,2005,2022-09-13,Good
浙L VG49J,Taizhou,Zhejiang,Mark,Toyota,2020,2016-02-17,Good
浙J JVC85,Jinhua,Zhejiang,Derek,SAIC Volkwagen,2022,2021-12-17,Good
京K L039E,Beijing,Beijing,Evelyn,Lamborghini,2019,2016-06-01,Good
浙J 3K2AJ,Hangzhou,Zhejiang,Evelyn,Chang'an,2014,2022-03-12,Good
川F 51EY7,Chengdu,Sichuan,Edwin,Li Auto,2009,2022-04-02,Written Off
浙C 2XE95,Lishui,Zhejiang,George,Xpeng,2009,2022-01-16,Impounded
浙E 70F0L,Zhoushan,Zhejiang,Derek,Honda,2007,2022-01-25,Good
浙K Z547S,Zhoushan,Zhejiang,Edwin,Buick,2019,2022-06-10,Good
浙C 9927C,Zhoushan,Zhejiang,Simon,Great Wall,2022,2021-06-11,Good
浙L 407NX,Wenzhou,Zhejiang,Jony,Buick,2014,2021-12-14,Good
皖F 016G8,Hefei,Anhui,Smart Cookie,Chery,2009,2022-07-25,Good
浙J 0836B,Jiaxing,Zhejiang,Aaron,Geely,2009,2022-02-07,Good
浙J L59Q3,Jiaxing,Zhejiang,Mark,Great Wall,2006,2021-12-07,Good
浙F 4B4TT,Hangzhou,Zhejiang,Jony,Lamborghini,2019,2022-09-04,Good
浙K R789Z,Lishui,Zhejiang,Edwin,Aston Martin,2005,2021-12-02,Good
冀L 784RN,Shijiazhuang,Hebei,Jony,Bentley,2009,2022-09-27,Good
闽F YLV72,Fuzhou,Fujian,Jony,Aston Martin,2022,2022-01-05,Good
浙C 93TC8,Wenzhou,Zhejiang,Jony,Rolls Royce,2007,2020-09-18,Stolen
浙H 95Y67,Lishui,Zhejiang,Tim,Audi,2022,2021-12-10,Written Off
浙C 3SS4J,Zhoushan,Zhejiang,Aaron,Buick,2015,2022-05-30,Good
浙A 4105T,Taizhou,Zhejiang,Evelyn,Lamborghini,2014,2022-07-12,Stolen
冀F Z02XY,Shijiazhuang,Hebei,Armen,Lamborghini,2022,2022-02-23,Good
浙H 836JB,Jiaxing,Zhejiang,Aaron,Rolls Royce,2006,2022-07-06,Good
浙J U1L22,Lishui,Zhejiang,Simon,BYD,2017,2018-03-04,Good
浙L ET1J4,Lishui,Zhejiang,Tony,Nio,2006,2022-09-25,Good
浙E V086A,Jinhua,Zhejiang,Derek,Chang'an,2009,2022-09-10,Good
浙E 3F1VE,Jinhua,Zhejiang,Thomas,Geely,2018,2021-12-02,Good
浙F L63PA,Jinhua,Zhejiang,George,Buick,2007,2022-07-08,Good
浙E SJY67,Ningbo,Zhejiang,Derek,Audi,2007,2022-09-27,Good
浙J CU439,Wenzhou,Zhejiang,Smart Cookie,Chang'an,2017,2022-09-03,Impounded
浙J SRZF0,Wenzhou,Zhejiang,Simon,Xpeng,2018,2021-07-27,Written Off
浙H TXT02,Ningbo,Zhejiang,Simon,Lamborghini,2009,2022-03-10,Good
浙L US995,Wenzhou,Zhejiang,Thomas,Honda,2021,2022-05-30,Good
浙J 6E815,Hangzhou,Zhejiang,Thomas,Geely,2010,2022-02-02,Good
浙J 8D7SZ,Jiaxing,Zhejiang,Tony,Geely,2017,2021-12-27,Good
浙H 6S7TL,Jiaxing,Zhejiang,Mark,BYD,2010,2016-10-01,Good
浙F S05JC,Ningbo,Zhejiang,Derek,Aston Martin,2014,2022-02-28,Written Off
浙L 19T8C,Jinhua,Zhejiang,Derek,Chang'an,2009,2022-08-13,Impounded
浙J B52K2,Wenzhou,Zhejiang,Tony,Tesla,2007,2019-02-27,Good
浙C R9J71,Jinhua,Zhejiang,Smart Cookie,Lamborghini,2015,2022-04-14,Wanted
浙B 63G68,Hangzhou,Zhejiang,Edwin,Chery,2022,2022-09-29,Good
琼L 31LQ9,Haikou,Hainan,Armen,Ford,2013,2022-03-27,Good
京A 3H5JZ,Beijing,Beijing,Nigel,Rolls Royce,2017,2021-12-11,Good
浙J 1C4ZS,Ningbo,Zhejiang,Mark,BMW,2008,2021-02-16,Good
黑J 56M3L,Harbin,Heilongjiang,Tim,Xpeng,2021,2017-07-06,Impounded
浙E 2P0D9,Taizhou,Zhejiang,Thomas,Honda,2015,2017-01-01,Impounded
浙B 0PJ30,Ningbo,Zhejiang,Aaron,Toyota,2019,2022-03-16,Good
浙J M813L,Wenzhou,Zhejiang,Mark,Lamborghini,2011,2022-03-13,Stolen
浙F 79AV4,Wenzhou,Zhejiang,George,Lamborghini,2012,2021-12-15,Good
浙C G3855,Huzhou,Zhejiang,Simon,Haval,2006,2020-06-09,Stolen
浙G 6P683,Huzhou,Zhejiang,Derek,Great Wall,2009,2022-07-17,Good
皖H U331Z,Hefei,Anhui,Tim,Mercedes Benz,2017,2022-07-25,Good
浙J 88VA4,Ningbo,Zhejiang,Jony,Rolls Royce,2010,2022-06-08,Good
桂C 8ZJ6H,Nanning,Guangxi,Edwin,Ford,2015,2022-09-28,Good
皖L L64F4,Hefei,Anhui,Leo,Li Auto,2018,2020-03-23,Good
浙L Q19P9,Ningbo,Zhejiang,Tony,Audi,2018,2019-12-30,Good
浙J F5PE6,Ningbo,Zhejiang,Armen,Xpeng,2018,2022-03-11,Good
